statistic_yyy,according,district_code,site_id,sex,single_multiple_birth,birth_count
112,按登記日期分,68000040,桃園市楊梅區,男,4胞胎,0
112,按登記日期分,68000040,桃園市楊梅區,男,5胞胎以上,0
112,按登記日期分,68000040,桃園市楊梅區,女,單胎,678
112,按登記日期分,68000040,桃園市楊梅區,女,雙胞胎,30
112,按登記日期分,68000040,桃園市楊梅區,女,3胞胎,0
112,按登記日期分,68000040,桃園市楊梅區,女,4胞胎,0
112,按登記日期分,68000040,桃園市楊梅區,女,5胞胎以上,0
112,按登記日期分,68000050,桃園市蘆竹區,男,單胎,595
112,按登記日期分,68000050,桃園市蘆竹區,男,雙胞胎,25
112,按登記日期分,68000050,桃園市蘆竹區,男,3胞胎,0
112,按登記日期分,68000050,桃園市蘆竹區,男,4胞胎,0
112,按登記日期分,68000050,桃園市蘆竹區,男,5胞胎以上,0
112,按登記日期分,68000050,桃園市蘆竹區,女,單胎,588
112,按登記日期分,68000050,桃園市蘆竹區,女,雙胞胎,30
112,按登記日期分,68000050,桃園市蘆竹區,女,3胞胎,0
112,按登記日期分,68000050,桃園市蘆竹區,女,4胞胎,0
112,按登記日期分,68000050,桃園市蘆竹區,女,5胞胎以上,0
112,按登記日期分,68000060,桃園市大園區,男,單胎,359
112,按登記日期分,68000060,桃園市大園區,男,雙胞胎,14
112,按登記日期分,68000060,桃園市大園區,男,3胞胎,0
112,按登記日期分,68000060,桃園市大園區,男,4胞胎,0
112,按登記日期分,68000060,桃園市大園區,男,5胞胎以上,0
112,按登記日期分,68000060,桃園市大園區,女,單胎,340
112,按登記日期分,68000060,桃園市大園區,女,雙胞胎,7
112,按登記日期分,68000060,桃園市大園區,女,3胞胎,0
112,按登記日期分,68000060,桃園市大園區,女,4胞胎,0
112,按登記日期分,68000060,桃園市大園區,女,5胞胎以上,0
112,按登記日期分,68000070,桃園市龜山區,男,單胎,762
112,按登記日期分,68000070,桃園市龜山區,男,雙胞胎,38
112,按登記日期分,68000070,桃園市龜山區,男,3胞胎,0
112,按登記日期分,68000070,桃園市龜山區,男,4胞胎,0
112,按登記日期分,68000070,桃園市龜山區,男,5胞胎以上,0
112,按登記日期分,68000070,桃園市龜山區,女,單胎,676
112,按登記日期分,68000070,桃園市龜山區,女,雙胞胎,33
112,按登記日期分,68000070,桃園市龜山區,女,3胞胎,0
112,按登記日期分,68000070,桃園市龜山區,女,4胞胎,0
112,按登記日期分,68000070,桃園市龜山區,女,5胞胎以上,0
112,按登記日期分,68000080,桃園市八德區,男,單胎,913
112,按登記日期分,68000080,桃園市八德區,男,雙胞胎,33
112,按登記日期分,68000080,桃園市八德區,男,3胞胎,0
112,按登記日期分,68000080,桃園市八德區,男,4胞胎,0
112,按登記日期分,68000080,桃園市八德區,男,5胞胎以上,0
112,按登記日期分,68000080,桃園市八德區,女,單胎,773
112,按登記日期分,68000080,桃園市八德區,女,雙胞胎,36
112,按登記日期分,68000080,桃園市八德區,女,3胞胎,0
112,按登記日期分,68000080,桃園市八德區,女,4胞胎,0
112,按登記日期分,68000080,桃園市八德區,女,5胞胎以上,0
112,按登記日期分,68000090,桃園市龍潭區,男,單胎,458
112,按登記日期分,68000090,桃園市龍潭區,男,雙胞胎,19
112,按登記日期分,68000090,桃園市龍潭區,男,3胞胎,0
112,按登記日期分,68000090,桃園市龍潭區,男,4胞胎,0
112,按登記日期分,68000090,桃園市龍潭區,男,5胞胎以上,0
112,按登記日期分,68000090,桃園市龍潭區,女,單胎,452
112,按登記日期分,68000090,桃園市龍潭區,女,雙胞胎,7
112,按登記日期分,68000090,桃園市龍潭區,女,3胞胎,0
112,按登記日期分,68000090,桃園市龍潭區,女,4胞胎,0
112,按登記日期分,68000090,桃園市龍潭區,女,5胞胎以上,0
112,按登記日期分,68000100,桃園市平鎮區,男,單胎,878
112,按登記日期分,68000100,桃園市平鎮區,男,雙胞胎,25
112,按登記日期分,68000100,桃園市平鎮區,男,3胞胎,0
112,按登記日期分,68000100,桃園市平鎮區,男,4胞胎,0
112,按登記日期分,68000100,桃園市平鎮區,男,5胞胎以上,0
112,按登記日期分,68000100,桃園市平鎮區,女,單胎,829
112,按登記日期分,68000100,桃園市平鎮區,女,雙胞胎,37
112,按登記日期分,68000100,桃園市平鎮區,女,3胞胎,0
112,按登記日期分,68000100,桃園市平鎮區,女,4胞胎,0
112,按登記日期分,68000100,桃園市平鎮區,女,5胞胎以上,0
112,按登記日期分,68000110,桃園市新屋區,男,單胎,172
112,按登記日期分,68000110,桃園市新屋區,男,雙胞胎,13
112,按登記日期分,68000110,桃園市新屋區,男,3胞胎,0
112,按登記日期分,68000110,桃園市新屋區,男,4胞胎,0
112,按登記日期分,68000110,桃園市新屋區,男,5胞胎以上,0
112,按登記日期分,68000110,桃園市新屋區,女,單胎,159
112,按登記日期分,68000110,桃園市新屋區,女,雙胞胎,6
112,按登記日期分,68000110,桃園市新屋區,女,3胞胎,0
112,按登記日期分,68000110,桃園市新屋區,女,4胞胎,0
112,按登記日期分,68000110,桃園市新屋區,女,5胞胎以上,0
112,按登記日期分,68000120,桃園市觀音區,男,單胎,303
112,按登記日期分,68000120,桃園市觀音區,男,雙胞胎,15
112,按登記日期分,68000120,桃園市觀音區,男,3胞胎,0
112,按登記日期分,68000120,桃園市觀音區,男,4胞胎,0
112,按登記日期分,68000120,桃園市觀音區,男,5胞胎以上,0
112,按登記日期分,68000120,桃園市觀音區,女,單胎,288
112,按登記日期分,68000120,桃園市觀音區,女,雙胞胎,13
112,按登記日期分,68000120,桃園市觀音區,女,3胞胎,0
112,按登記日期分,68000120,桃園市觀音區,女,4胞胎,0
112,按登記日期分,68000120,桃園市觀音區,女,5胞胎以上,0
112,按登記日期分,68000130,桃園市復興區,男,單胎,86
112,按登記日期分,68000130,桃園市復興區,男,雙胞胎,2
112,按登記日期分,68000130,桃園市復興區,男,3胞胎,0
112,按登記日期分,68000130,桃園市復興區,男,4胞胎,0
112,按登記日期分,68000130,桃園市復興區,男,5胞胎以上,0
112,按登記日期分,68000130,桃園市復興區,女,單胎,98
112,按登記日期分,68000130,桃園市復興區,女,雙胞胎,2
112,按登記日期分,68000130,桃園市復興區,女,3胞胎,0
112,按登記日期分,68000130,桃園市復興區,女,4胞胎,0
112,按登記日期分,68000130,桃園市復興區,女,5胞胎以上,0
112,按登記日期分,66000010,臺中市中區,男,單胎,37
112,按登記日期分,66000010,臺中市中區,男,雙胞胎,0
112,按登記日期分,66000010,臺中市中區,男,3胞胎,0
112,按登記日期分,66000010,臺中市中區,男,4胞胎,0
112,按登記日期分,66000010,臺中市中區,男,5胞胎以上,0
112,按登記日期分,66000010,臺中市中區,女,單胎,36
112,按登記日期分,66000010,臺中市中區,女,雙胞胎,0
112,按登記日期分,66000010,臺中市中區,女,3胞胎,0
112,按登記日期分,66000010,臺中市中區,女,4胞胎,0
112,按登記日期分,66000010,臺中市中區,女,5胞胎以上,0
112,按登記日期分,66000020,臺中市東區,男,單胎,235
112,按登記日期分,66000020,臺中市東區,男,雙胞胎,4
112,按登記日期分,66000020,臺中市東區,男,3胞胎,0
112,按登記日期分,66000020,臺中市東區,男,4胞胎,0
112,按登記日期分,66000020,臺中市東區,男,5胞胎以上,0
112,按登記日期分,66000020,臺中市東區,女,單胎,202
112,按登記日期分,66000020,臺中市東區,女,雙胞胎,8
112,按登記日期分,66000020,臺中市東區,女,3胞胎,0
112,按登記日期分,66000020,臺中市東區,女,4胞胎,0
112,按登記日期分,66000020,臺中市東區,女,5胞胎以上,0
112,按登記日期分,66000030,臺中市南區,男,單胎,325
112,按登記日期分,66000030,臺中市南區,男,雙胞胎,17
112,按登記日期分,66000030,臺中市南區,男,3胞胎,0
112,按登記日期分,66000030,臺中市南區,男,4胞胎,0
112,按登記日期分,66000030,臺中市南區,男,5胞胎以上,0
112,按登記日期分,66000030,臺中市南區,女,單胎,318
112,按登記日期分,66000030,臺中市南區,女,雙胞胎,13
112,按登記日期分,66000030,臺中市南區,女,3胞胎,0
112,按登記日期分,66000030,臺中市南區,女,4胞胎,0
112,按登記日期分,66000030,臺中市南區,女,5胞胎以上,0
112,按登記日期分,66000040,臺中市西區,男,單胎,265
112,按登記日期分,66000040,臺中市西區,男,雙胞胎,9
112,按登記日期分,66000040,臺中市西區,男,3胞胎,0
112,按登記日期分,66000040,臺中市西區,男,4胞胎,0
112,按登記日期分,66000040,臺中市西區,男,5胞胎以上,0
112,按登記日期分,66000040,臺中市西區,女,單胎,224
112,按登記日期分,66000040,臺中市西區,女,雙胞胎,8
112,按登記日期分,66000040,臺中市西區,女,3胞胎,0
112,按登記日期分,66000040,臺中市西區,女,4胞胎,0
112,按登記日期分,66000040,臺中市西區,女,5胞胎以上,0
112,按登記日期分,66000050,臺中市北區,男,單胎,335
112,按登記日期分,66000050,臺中市北區,男,雙胞胎,18
112,按登記日期分,66000050,臺中市北區,男,3胞胎,0
112,按登記日期分,66000050,臺中市北區,男,4胞胎,0
112,按登記日期分,66000050,臺中市北區,男,5胞胎以上,0
112,按登記日期分,66000050,臺中市北區,女,單胎,353
112,按登記日期分,66000050,臺中市北區,女,雙胞胎,16
112,按登記日期分,66000050,臺中市北區,女,3胞胎,0
112,按登記日期分,66000050,臺中市北區,女,4胞胎,0
112,按登記日期分,66000050,臺中市北區,女,5胞胎以上,0
112,按登記日期分,66000060,臺中市西屯區,男,單胎,661
112,按登記日期分,66000060,臺中市西屯區,男,雙胞胎,43
112,按登記日期分,66000060,臺中市西屯區,男,3胞胎,0
112,按登記日期分,66000060,臺中市西屯區,男,4胞胎,0
112,按登記日期分,66000060,臺中市西屯區,男,5胞胎以上,0
112,按登記日期分,66000060,臺中市西屯區,女,單胎,620
112,按登記日期分,66000060,臺中市西屯區,女,雙胞胎,22
112,按登記日期分,66000060,臺中市西屯區,女,3胞胎,0
112,按登記日期分,66000060,臺中市西屯區,女,4胞胎,0
112,按登記日期分,66000060,臺中市西屯區,女,5胞胎以上,0
112,按登記日期分,66000070,臺中市南屯區,男,單胎,524
112,按登記日期分,66000070,臺中市南屯區,男,雙胞胎,28
112,按登記日期分,66000070,臺中市南屯區,男,3胞胎,0
112,按登記日期分,66000070,臺中市南屯區,男,4胞胎,0
112,按登記日期分,66000070,臺中市南屯區,男,5胞胎以上,0
112,按登記日期分,66000070,臺中市南屯區,女,單胎,498
112,按登記日期分,66000070,臺中市南屯區,女,雙胞胎,22
112,按登記日期分,66000070,臺中市南屯區,女,3胞胎,0
112,按登記日期分,66000070,臺中市南屯區,女,4胞胎,0
112,按登記日期分,66000070,臺中市南屯區,女,5胞胎以上,0
112,按登記日期分,66000080,臺中市北屯區,男,單胎,972
112,按登記日期分,66000080,臺中市北屯區,男,雙胞胎,42
112,按登記日期分,66000080,臺中市北屯區,男,3胞胎,0
112,按登記日期分,66000080,臺中市北屯區,男,4胞胎,0
112,按登記日期分,66000080,臺中市北屯區,男,5胞胎以上,0
112,按登記日期分,66000080,臺中市北屯區,女,單胎,888
112,按登記日期分,66000080,臺中市北屯區,女,雙胞胎,39
112,按登記日期分,66000080,臺中市北屯區,女,3胞胎,0
112,按登記日期分,66000080,臺中市北屯區,女,4胞胎,0
112,按登記日期分,66000080,臺中市北屯區,女,5胞胎以上,0
112,按登記日期分,66000090,臺中市豐原區,男,單胎,482
112,按登記日期分,66000090,臺中市豐原區,男,雙胞胎,15
112,按登記日期分,66000090,臺中市豐原區,男,3胞胎,0
112,按登記日期分,66000090,臺中市豐原區,男,4胞胎,0
112,按登記日期分,66000090,臺中市豐原區,男,5胞胎以上,0
112,按登記日期分,66000090,臺中市豐原區,女,單胎,408
112,按登記日期分,66000090,臺中市豐原區,女,雙胞胎,13
112,按登記日期分,66000090,臺中市豐原區,女,3胞胎,0
112,按登記日期分,66000090,臺中市豐原區,女,4胞胎,0
112,按登記日期分,66000090,臺中市豐原區,女,5胞胎以上,0
112,按登記日期分,66000100,臺中市東勢區,男,單胎,110
112,按登記日期分,66000100,臺中市東勢區,男,雙胞胎,1
112,按登記日期分,66000100,臺中市東勢區,男,3胞胎,0
112,按登記日期分,66000100,臺中市東勢區,男,4胞胎,0
112,按登記日期分,66000100,臺中市東勢區,男,5胞胎以上,0
112,按登記日期分,66000100,臺中市東勢區,女,單胎,112
112,按登記日期分,66000100,臺中市東勢區,女,雙胞胎,1
112,按登記日期分,66000100,臺中市東勢區,女,3胞胎,0
112,按登記日期分,66000100,臺中市東勢區,女,4胞胎,0
112,按登記日期分,66000100,臺中市東勢區,女,5胞胎以上,0
112,按登記日期分,66000110,臺中市大甲區,男,單胎,246
112,按登記日期分,66000110,臺中市大甲區,男,雙胞胎,16
112,按登記日期分,66000110,臺中市大甲區,男,3胞胎,0
112,按登記日期分,66000110,臺中市大甲區,男,4胞胎,0
112,按登記日期分,66000110,臺中市大甲區,男,5胞胎以上,0
112,按登記日期分,66000110,臺中市大甲區,女,單胎,209
112,按登記日期分,66000110,臺中市大甲區,女,雙胞胎,8
112,按登記日期分,66000110,臺中市大甲區,女,3胞胎,0
112,按登記日期分,66000110,臺中市大甲區,女,4胞胎,0
112,按登記日期分,66000110,臺中市大甲區,女,5胞胎以上,0
112,按登記日期分,66000120,臺中市清水區,男,單胎,308
112,按登記日期分,66000120,臺中市清水區,男,雙胞胎,16
112,按登記日期分,66000120,臺中市清水區,男,3胞胎,1
112,按登記日期分,66000120,臺中市清水區,男,4胞胎,0
112,按登記日期分,66000120,臺中市清水區,男,5胞胎以上,0
112,按登記日期分,66000120,臺中市清水區,女,單胎,282
112,按登記日期分,66000120,臺中市清水區,女,雙胞胎,12
112,按登記日期分,66000120,臺中市清水區,女,3胞胎,2
112,按登記日期分,66000120,臺中市清水區,女,4胞胎,0
112,按登記日期分,66000120,臺中市清水區,女,5胞胎以上,0
112,按登記日期分,66000130,臺中市沙鹿區,男,單胎,360
112,按登記日期分,66000130,臺中市沙鹿區,男,雙胞胎,10
112,按登記日期分,66000130,臺中市沙鹿區,男,3胞胎,0
112,按登記日期分,66000130,臺中市沙鹿區,男,4胞胎,0
112,按登記日期分,66000130,臺中市沙鹿區,男,5胞胎以上,0
112,按登記日期分,66000130,臺中市沙鹿區,女,單胎,303
112,按登記日期分,66000130,臺中市沙鹿區,女,雙胞胎,10
112,按登記日期分,66000130,臺中市沙鹿區,女,3胞胎,0
112,按登記日期分,66000130,臺中市沙鹿區,女,4胞胎,0
112,按登記日期分,66000130,臺中市沙鹿區,女,5胞胎以上,0
112,按登記日期分,66000140,臺中市梧棲區,男,單胎,210
112,按登記日期分,66000140,臺中市梧棲區,男,雙胞胎,10
112,按登記日期分,66000140,臺中市梧棲區,男,3胞胎,0
